3, B012cei3ijkqr4iry5an6ek/S1c2an3aejnr4acjkntw5ceiy6ek, 4, 4, 44, o2$2o!
3, B01e2ckn3jqr4-ijkqz/S01e2cn3-nqry4c5y, 3, 3, 44, bo$2o!
3, B01c2n3ck4ajw5aer6kn/S2-i3a4nwy5c, 2, 2, 44, 2bo$2bo$o!
3, B013knr4ajqry5a/S1c2kn3ciry4ejr5jq6kn, 1, 1, 44, bo$2o!
6, B013aeijq4ktw5ij6n7e/S013aer4jt5aq, 23, 23, 46, o2$o3bo$4bo$2b2o!
3, B01c3cejr4qtw5ac6n/S02c3r4j5cij6n, 2, 2, 46, obo2$o!
4, B01c2n3cejr4w5ck6n/S02c3jn4iqwz5cijr6n, 1, 1, 46, 4bo$o4bo$3bo!
6, B013aeij4kwy5ij6n7/S013aery4t5aky6i, 24, 24, 48, o2$o3bo$4bo$2b2o!
11, B012cin3-kqry4erty5jy6aek7/S012in3aejr4yz5cq6c, 11, 11, 48, b2o$2b2o2bo$3o8bo$11bo$10bo!
3, B012c3-aqy4en5e6ack7e8/S012-ae3in4qt6c, 10, 10, 48, o$bo$bo!
3, B012cn3-ekry4z5jky6-ci7/S012en3aejr5eq6c, 9, 9, 48, bo$bo$o!
3, B012-ck3-akqr4aceiktw5r6n/S1c2aek3-ajr4jkqtwz5knry6ekn, 8, 8, 48, o2$2bobo!
3, B012cin3-ekry4wy5jky6ak7/S012e3a4w6c, 7, 7, 48, o$bo$bo!
3, B012c3-ry4rz5ejy6aek7/S012en3acer4ey5e6c, 6, 6, 48, o$bo$bo!
3, B03cny4ijkr5er/S2-cn3ak, 5, 5, 48, o3$2o!
3, B012c3-kry4y5ejy6aek7/S012en3ajq4c6c, 4, 4, 48, bo$bo$o!
3, B012ai3acjny4cijtwz5aj6i/S12-a3aejnq4cnr5ejr6-ac, 3, 3, 48, o$2bo2$2bo!
3, B013-iy4aijnrw6i78/S012n3ar4ajqy5e, 2, 2, 48, 2bo$obo!
3, B01c2c3-anry4k5c/S12n3e5cn6e, 1, 1, 48, o2$o$bo!
3, B012c3-ekry4wyz5ejy6ak7/S012n3ac4jz6c, 7, 7, 50, o$bo$bo!
6, B01c3cejr4ce5ackq6ein/S02c4ikqtz5cijq6in, 4, 4, 50, 3bo$3bo$2bo$2obo!
3, B01c3cejr4eqt5cky/S02c3knr4jkqwz5ijqr6n, 3, 3, 50, 2bo2$obo!
3, B01c3cejr4w5ck/S02c3kn4ektw5ijq6in, 2, 2, 50, obo3$3bo!
3, B02a3ce5er7e/S2-kn3an, 1, 1, 50, bo$2o!
23, B01c2a3q4t5c6e/S2ac3qy4aq6e, 26, 26, 52, 2bobobo2$5bo$3bo3$obo2bo$o3b2o$6bo$2b2o5$11bo2$11b4o$15bo2$16b2o$16bo!
3, B012aei3-ceky4-jt5ijny6-in/S02ci3-ejky4-cqz5er6-ci, 10, 10, 52, 2bo$obo!
3, B01c2-in3-cinr4-ejqyz5-ejy6aek7c/S012ek3-ceiy4acikryz5cein6eik, 9, 9, 52, 3bo2$o$o!
4, B012c3-kry4z5ejy6aek7/S012in3ar4j5eq6ck, 8, 8, 52, o$o$2o!
3, B012ai3acjny4-anrwy5aij6ei/S12cek3aejnq4nrtz5ejry6-ac, 7, 7, 52, 2bo2$2bo$o!
3, B012cn3-kqy4n5ce6-in7e8/S012-ae3j4qt6c, 6, 6, 52, bo$bo$o!
3, B03cy4kr5cer/S2-n3a5jk6n, 5, 5, 52, o2$2o!
3, B012-i3-ckn4-ijkt5cqry6a7c/S02-en3-jqry4-anrz5-aejy6acn, 4, 4, 52, 3bo$obo!
3, B012ci3-ekr4cyz5jy6ak7/S013ajkq4jz5e6c, 3, 3, 52, o$bo$bo!
3, B01e2akn3c4jk5aik7e/S2a3y4kt5k, 2, 2, 52, b2o$o!
3, B012c3-kr4qtyz5jkry6ak7/S012n3acq4eqy5e6ck, 1, 1, 52, bo$o$o!
4, B01c3cjr4c5acjq/S02c4qtz5cijq6kn, 2, 2, 54, obo$bo$o!
4, B01c3cjr4t5ckq6e/S02ce3kn5cijkq6n, 1, 1, 54, 2bo$bo$obo!
7, B012ci3acijn4eqrtw5jy6ak7/S012n3a4iq5kq6ck, 12, 12, 56, 3o$bo$bo$b2o!
4, B012cin3-kry4ey5jy6ak7/S012n3aceq5eq6cn, 10, 10, 56, o$3bo$4bo$4bo!
4, B012cn3-ekqr4tyz5jry6akn7/S012in3acjq5eqy6c, 9, 9, 56, obo$2bo$bo!
3, B012-ck3-cy4-kwy5-ajk6-en/S02cei3-jy4-eijnz5kqry6aek, 8, 8, 56, 2bo$obo!
3, B012ck3-kqy4aeny5ejnqr6-i7e8/S012-a3ekn4irt5q6cn, 7, 7, 56, bo$bo$o!
3, B012-c3-ek4ainrwyz5cikny6ack/S02ce3-jry4-cjnwz5r6-ci, 6, 6, 56, bo$o$o!
3, B01c2aik3kq4jkwyz5c6n7e/S02c3acqr4y5ak6ci, 5, 5, 56, bo$o$o!
3, B01c2aik3k5e7e/S02c3cqr4cit5ak6c, 4, 4, 56, 2o$2bo!
3, B012c3-kqry4eqyz5jy6ak7/S012ei3aqr4qwyz5e6ckn, 3, 3, 56, bo$bo$o!
3, B012ae3-ekq4-ckwz5-akr6-en/S02cei3-jky4-cjz5kr6-c, 2, 2, 56, obo$o!
3, B013knr4aqry5aky6k/S1c2ikn3iry4etz5jq6k, 1, 1, 56, 2o$o!
6, B013aij4etw5ij7e8/S013ajkr4t5ak, 29, 29, 58, o2$o3bo$4bo$2b2o!
3, B01c3cejr4cqt5ck/S02c3nr4j5cijq6n, 2, 2, 58, 2bo2$obo!
5, B012c3-kry4w5jy6-ce7/S012ein3a4ekz5k6ci, 11, 11, 60, 2bo$o2bo$4b2o!
3, B012c3-kqry4ertwz5jky6ak7/S012e3aj4jz6c, 8, 8, 60, obo$2bo!
3, B013-ijy4ceikqrz5nr6ain7/S13n4iknyz5ciy6i, 7, 7, 60, o$2bo$2bo!
3, B012ci3-eqry4eqrtwy5jkry6akn7/S012en3aej4iqy5ceqy6c, 6, 6, 60, 2bo$obo!
3, B03y5er/S23aej6n, 5, 5, 60, o3$2o!
3, B012cin3-kry4qtwyz5jkry6ak7/S012e3a4k5eq6ci, 4, 4, 60, 2bo$obo!
3, B012c3-kr4eqrwz5jry6aik7/S013aekr4jz5q6ci, 3, 3, 60, o$bo$bo!
3, B012ein3-ceny4aeikqrt5kn6ei7/S1e2ai3cek4aeikrz5ack, 2, 2, 60, o2$b2o!
3, B012ei3-aiky4jn5ainq6e7/S12ae3eknqr4arz5kqy6in, 1, 1, 60, b2o2$o!
3, B01c3cejr4qt5c6n/S02c3r4w5cijkq6n, 2, 2, 62, 2bo2$obo!
3, B01c3cjr4cq5cky/S02c3j4jk5ijr6in, 1, 1, 62, 3bo3$obo!
55, B01c2a3q5c/S2ac3q4a6e, 32, 32, 64, obo16$27bo$26bo$26b4o$27b3o$26b4o$28b2o2$27bobo6$27b2o$27b5o2$29b5o$31b2o$31b2o$31b2o$32bo5bo$34bo13$49bo$46bo$48bo2$48bobo2bo2$50bobob3o$57bo2$58b2o$58bo!
42, B013ij4aei5jq6-ei/S012ack3ejr4ek6e, 12, 12, 64, 36bo3bo$36b2o2b2o$37bo3bo9$33bo$34bo$29b2obo$31bo$24b3o5bo$25bo4bobo$28bo$24b2obo4$24bo$23bo3bo$23bo2bo$24b2o$4bo$13bo$12bo$11bo3bo$11bo2bo$12b2o6$o!
3, B012cn3-akqy4intw5aeq6ack7e8/S012-ae3anr4rtw6cn, 10, 10, 64, bo$bo$o!
3, B012cn3-kqry4eqrtwy5jky6ak7/S013a4z6ck, 8, 8, 64, obo$2bo!
3, B012cn3-kqry4yz5jy6aik7/S012n3ar4qy5e6c, 7, 7, 64, 2bo$obo!
3, B012cn3acijn4cert5jky6ak7/S012n3acqr6c, 6, 6, 64, o$bo$bo!
3, B012aen3-ckq4aeinrz5-aek6ack/S02cei3-jy4-ciq5ry6-ci, 5, 5, 64, obo$2bo!
3, B02-ae3-aikq4eir5cjqr6n/S03e5c, 4, 4, 64, o2bo2$2bo!
3, B012cn3-eqr4cryz5jy6ak7/S013aj4qy5ek6cn, 3, 3, 64, obo$2bo!
3, B01c3cjr4qtw5ckqy6i/S02c3jr4k5ij6n, 2, 2, 64, o3$bobo!
3, B02ac3r4ik5ekq/S5nr, 1, 1, 64, o$o$bo!
4, B01c3cjr4e5ckq/S02c3j4ijktz5cijk6n, 2, 2, 66, obo$bo$o!
4, B01c3cjr4tw5cqy/S02c3k4ikqtwz5cijk6kn, 1, 1, 66, 2bo$bo$obo!
5, B013i4ainq5jq6ack/S012-en3jr4k5c6e, 16, 16, 68, o2$obo$2bo$bo!
3, B012i3-i4-cejkq5-aein6in78/S012ck3aej4aejrtyz, 10, 10, 68, 2bo$obo!
3, B013einqy7/S12cin3-iy4kyz5ac6in, 8, 8, 68, 2o2$2bo!
5, B012aen3-qy4-kwy5-ar6-en/S02-ak3-jy4-ijqw5eqr6aek, 7, 7, 68, obo$b2o$bo!
3, B012c3-ekqr4rtwy5jy6aek7/S012in3acjqr4cyz6c, 6, 6, 68, bo$bo$o!
